total_lines,blank_line_ratio,avg_line_length,long_line_ratio,comment_density,num_functions,num_classes,num_loops,num_conditionals,num_try_except,import_count,assertion_count,avg_function_length,max_function_length,docstring_ratio,avg_identifier_length,single_char_var_ratio,type_annotation_ratio,magic_number_count,nested_function_count,ast_parse_success,avg_cyclomatic_complexity,max_cyclomatic_complexity,maintainability_index,label
36,0.3056,29.84,0.0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
21,0.2381,35.81,0.0476,0.3125,0,0,0,0,0,4,0,0.0,0,0.0,5.62,0.1905,0.0,2,0,1,0.0,0,100.0,ai
18,0.0556,19.65,0.0,0.0,1,0,1,3,0,0,0,15.0,15,0.0,2.11,0.8333,0.0,1,0,1,5.0,5,60.91,ai
31,0.2258,32.96,0.0,0.2917,0,0,0,0,0,2,0,0.0,0,0.0,5.8,0.0,0.0,10,0,1,0.0,0,94.44,ai
15,0.3333,31.4,0.0,0.1,1,0,2,1,0,0,0,11.0,11,0.0,4.26,0.3478,0.0,3,0,1,4.0,4,88.94,ai
15,0.0667,37.14,0.0,0.0,1,0,2,2,0,0,0,15.0,15,0.0,3.42,0.4737,0.0,0,0,1,7.0,7,58.29,ai
84,0.1548,31.44,0.0238,0.1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
354,0.1469,42.56,0.0282,0.2781,0,0,4,17,4,1,0,0.0,0,0.0,6.42,0.0074,0.0,13,0,1,0.0,0,56.96,ai
22,0.1364,36.32,0.0455,0.0,1,0,1,1,0,0,0,18.0,18,0.0,7.3,0.0,0.0,4,0,1,3.0,3,62.13,ai
22,0.1364,35.79,0.0455,0.0,4,2,0,1,0,0,0,4.25,5,0.0,5.95,0.0,0.0,0,0,1,1.5,2,74.66,ai
29,0.1034,36.62,0.0,0.3077,4,1,1,3,0,0,0,6.25,12,0.0,5.04,0.16,0.0,1,0,1,2.2,4,88.79,ai
16,0.1875,33.38,0.0,0.0,2,0,0,0,0,2,0,3.5,4,0.0,4.94,0.0,0.0,0,0,1,1.0,1,100.0,ai
17,0.1765,25.21,0.0,0.0,2,0,0,2,0,1,0,6.0,6,0.0,6.38,0.0,0.0,0,0,1,2.0,2,100.0,ai
27,0.1852,26.18,0.0,0.3636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
21,0.2381,34.19,0.0476,0.3125,0,0,0,0,0,4,0,0.0,0,0.0,7.52,0.1739,0.0,1,0,1,0.0,0,100.0,ai
21,0.1905,32.88,0.0,0.2353,0,0,3,1,0,3,0,0.0,0,0.0,6.43,0.087,0.0,1,0,1,0.0,0,100.0,ai
23,0.2174,21.39,0.0,0.1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
50,0.14,35.42,0.0,0.3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
22,0.2273,25.71,0.0,0.1176,3,2,1,0,0,0,0,3.0,4,0.0,6.11,0.0,0.0,3,0,1,1.4,2,100.0,ai
17,0.0,16.76,0.0,0.0,1,0,1,3,0,0,0,17.0,17,0.0,1.0,1.0,0.0,0,0,1,5.0,5,61.59,ai
21,0.2381,21.44,0.0,0.0,1,0,3,4,0,1,0,8.0,8,0.0,4.25,0.5,0.0,2,0,1,4.0,4,60.65,ai
16,0.25,26.33,0.0,0.3333,0,0,0,0,0,3,0,0.0,0,0.0,5.09,0.0,0.0,0,0,1,0.0,0,100.0,ai
16,0.125,24.14,0.0,0.0,1,0,0,0,0,0,0,16.0,16,1.0,5.0,0.0,0.0,1,0,1,1.0,1,54.11,ai
22,0.1818,33.94,0.0455,0.0556,2,0,2,1,0,1,0,6.5,7,0.0,6.56,0.0,0.0,0,0,1,2.0,2,86.96,ai
16,0.25,21.58,0.0,0.4167,1,0,1,0,0,0,0,9.0,9,0.0,4.2,0.2,0.0,5,0,1,2.0,2,100.0,ai
17,0.0588,12.25,0.0,0.0,1,0,1,3,0,0,0,15.0,15,0.0,1.44,0.9444,0.0,1,0,1,5.0,5,62.16,ai
27,0.1111,23.17,0.0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
19,0.1579,22.69,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
21,0.1429,32.17,0.0,0.1667,0,0,0,4,0,0,0,0.0,0,0.0,11.5,0.0,0.0,0,0,1,0.0,0,89.47,ai
45,0.2222,28.11,0.0444,0.2571,1,0,1,2,0,0,0,31.0,31,0.0,6.84,0.129,0.0,6,0,1,6.0,6,84.88,ai
48,0.1875,37.51,0.0417,0.1026,2,0,1,2,0,4,0,9.0,15,0.0,6.29,0.0889,0.0,4,0,1,2.5,3,72.65,ai
57,0.1579,27.85,0.0,0.1458,6,2,4,4,0,0,0,6.83,12,0.0,5.16,0.0,0.0,1,0,1,2.62,5,70.39,ai
21,0.1905,26.94,0.0,0.2353,1,0,1,1,0,0,0,21.0,21,1.0,4.0,0.3333,0.0,3,0,1,3.0,3,89.45,ai
23,0.1739,29.53,0.0,0.2632,2,1,1,0,0,0,0,4.5,6,0.0,4.5,0.0,0.0,0,0,1,1.67,2,100.0,ai
23,0.2609,20.71,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
22,0.1818,36.0,0.0455,0.3889,1,0,3,1,0,0,0,2.0,2,0.0,6.04,0.5385,0.0,4,0,1,1.0,1,92.51,ai
19,0.1579,38.56,0.1053,0.0,3,1,0,1,0,0,0,4.0,6,0.0,6.5,0.0,0.0,3,0,1,1.5,2,63.24,ai
24,0.25,29.89,0.0,0.3333,1,0,3,1,0,0,0,15.0,15,0.0,3.25,0.3571,0.0,5,0,1,4.0,4,94.67,ai
23,0.1739,19.11,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
20,0.1,28.11,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
27,0.2593,29.15,0.0,0.3,1,0,1,0,0,0,0,23.0,23,0.0,7.18,0.0455,0.0,1,0,1,2.0,2,98.56,ai
17,0.2941,36.17,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
20,0.2,28.12,0.0,0.4375,0,0,1,1,0,0,0,0.0,0,0.0,4.73,0.3636,0.0,0,0,1,0.0,0,98.16,ai
26,0.2692,27.26,0.0,0.0,3,0,1,0,0,2,0,3.0,5,0.0,3.72,0.3611,0.0,7,0,1,1.33,2,58.77,ai
15,0.0,15.47,0.0,0.0,1,0,0,0,0,0,0,14.0,14,0.0,5.0,0.0,0.0,0,0,1,1.0,1,100.0,ai
28,0.1071,34.72,0.0,0.0,1,0,3,3,0,0,0,19.0,19,0.0,6.0,0.35,0.0,8,0,1,8.0,8,53.69,ai
37,0.1892,31.83,0.0,0.2,0,0,2,2,1,1,0,0.0,0,0.0,9.16,0.1935,0.0,4,0,1,0.0,0,100.0,ai
17,0.1765,15.71,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
36,0.1389,24.81,0.0,0.1613,2,0,2,3,0,0,0,11.5,14,0.0,3.63,0.5926,0.0,0,0,1,4.0,5,76.4,ai
83,0.1928,43.03,0.0723,0.0,4,3,0,8,0,10,0,13.25,25,0.0,5.87,0.02,0.0,1,0,1,4.14,8,41.19,ai
60,0.3,35.24,0.0833,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
17,0.2353,32.0,0.0,0.0,1,0,0,1,0,1,0,6.0,6,0.0,8.85,0.0,0.0,0,0,1,2.0,2,98.78,ai
18,0.1111,32.0,0.0,0.3125,1,0,1,1,0,0,0,15.0,15,1.0,7.92,0.0,0.0,1,0,1,3.0,3,100.0,ai
16,0.0625,28.2,0.0,0.0,1,0,2,3,0,0,0,12.0,12,1.0,2.83,0.6957,0.0,2,0,1,7.0,7,60.41,ai
150,0.1333,39.55,0.1067,0.0231,5,1,2,21,0,3,0,24.8,41,0.0,3.59,0.1676,0.0,0,0,1,7.0,16,40.29,ai
17,0.2353,27.15,0.0,0.3077,0,0,0,0,0,3,0,0.0,0,0.0,4.79,0.3571,0.0,0,0,1,0.0,0,100.0,ai
59,0.1525,35.06,0.0508,0.4,4,2,0,0,0,4,0,7.75,12,0.0,6.38,0.0182,0.0,3,0,1,1.33,2,88.36,ai
24,0.2083,17.79,0.0,0.1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
33,0.2424,28.4,0.0,0.2,0,0,2,1,0,3,0,0.0,0,0.0,5.18,0.0,0.0,0,0,1,0.0,0,100.0,ai
24,0.0417,24.52,0.0,0.0,2,0,4,5,0,0,0,11.5,12,0.0,2.94,0.3333,0.0,0,0,1,5.5,6,54.84,ai
29,0.1379,28.36,0.0,0.0,3,0,4,3,0,0,0,8.0,12,0.0,6.76,0.2143,0.0,2,0,1,3.33,4,55.12,ai
24,0.0417,22.04,0.0,0.0,0,0,0,1,0,1,0,0.0,0,0.0,5.8,0.0,0.0,0,0,1,0.0,0,79.74,ai
48,0.0833,22.25,0.0,0.0455,1,0,1,0,0,0,0,36.0,36,0.0,6.2,0.0,0.0,0,0,1,2.0,2,97.27,ai
23,0.1739,24.26,0.0,0.0,2,0,1,1,0,1,0,8.0,14,0.0,4.26,0.3429,0.0,6,0,1,2.0,3,57.64,ai
46,0.2609,39.44,0.087,0.3235,1,0,2,0,0,3,0,7.0,7,0.0,8.02,0.1042,0.0,4,0,1,2.0,2,89.71,ai
20,0.1,35.56,0.0,0.0,3,1,0,0,0,0,0,5.33,6,0.0,4.79,0.0,0.0,0,0,1,1.25,2,100.0,ai
24,0.2083,25.47,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
15,0.2,24.83,0.0,0.0833,1,0,1,2,0,0,0,12.0,12,0.0,4.22,0.3478,0.0,7,0,1,5.0,5,81.15,ai
20,0.15,33.12,0.05,0.3529,1,0,2,1,0,0,0,12.0,12,0.0,5.25,0.1667,0.0,1,0,1,5.0,5,94.42,ai
22,0.2273,24.53,0.0,0.2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
37,0.1892,26.7,0.0,0.0,7,1,0,2,0,0,0,3.71,7,0.0,4.68,0.1935,0.0,0,0,1,1.38,2,77.7,ai
28,0.1786,31.22,0.0,0.3478,1,0,1,2,0,0,0,18.0,18,0.0,5.57,0.0,0.0,0,0,1,3.0,3,91.11,ai
47,0.1915,34.66,0.0213,0.2632,1,0,1,4,0,3,0,30.0,30,0.0,7.12,0.0,0.0,0,0,1,6.0,6,86.28,ai
15,0.0667,29.14,0.0,0.0714,1,0,2,1,0,0,0,12.0,12,0.0,8.52,0.0,0.0,0,0,1,4.0,4,82.72,ai
16,0.25,30.83,0.0,0.3333,0,0,1,1,0,0,0,0.0,0,0.0,4.18,0.0,0.0,0,0,1,0.0,0,100.0,ai
149,0.1208,37.25,0.0403,0.0305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
16,0.25,47.08,0.0,0.0,1,0,0,2,0,1,0,9.0,9,1.0,7.85,0.0,0.0,2,0,1,3.0,3,94.32,ai
18,0.1667,22.47,0.0,0.0667,1,0,1,1,0,0,0,6.0,6,0.0,6.67,0.0,0.0,1,0,1,3.0,3,88.42,ai
27,0.2222,30.86,0.0,0.2381,1,0,1,1,0,0,0,21.0,21,0.0,7.87,0.0,0.0,6,0,1,4.0,4,86.1,ai
17,0.1176,27.67,0.0,0.1333,1,0,1,2,0,0,0,9.0,9,0.0,3.9,0.5,0.0,5,0,1,4.0,4,88.06,ai
182,0.2198,40.44,0.0055,0.1408,11,1,6,4,1,7,0,11.09,48,1.0,5.45,0.1143,0.0,0,0,1,3.67,13,64.14,ai
37,0.2432,27.71,0.0,0.1786,2,0,0,1,0,2,0,13.5,21,0.0,6.71,0.0,0.0,0,0,1,1.0,1,91.66,ai
36,0.1944,17.14,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
29,0.2069,39.43,0.0,0.1304,0,0,0,0,0,1,0,0.0,0,0.0,6.0,0.0,0.0,23,0,1,0.0,0,100.0,ai
24,0.2083,34.74,0.0417,0.3158,0,0,0,0,0,4,0,0.0,0,0.0,6.31,0.1538,0.0,2,0,1,0.0,0,100.0,ai
22,0.2273,35.0,0.0455,0.2941,0,0,0,0,0,5,0,0.0,0,0.0,6.86,0.0,0.0,1,0,1,0.0,0,99.8,ai
46,0.1739,42.76,0.0652,0.3421,0,0,1,0,0,2,0,0.0,0,0.0,6.46,0.2073,0.0,5,0,1,0.0,0,100.0,ai
15,0.3333,52.3,0.0667,0.0,0,0,0,0,0,4,0,0.0,0,0.0,8.35,0.0,0.0,1,0,1,0.0,0,100.0,ai
129,0.2093,38.19,0.0465,0.0784,6,0,1,5,0,10,0,11.5,35,0.1667,6.41,0.0305,0.0,0,0,1,2.67,7,56.5,ai
16,0.0625,26.6,0.0,0.0,1,0,2,2,0,0,0,14.0,14,0.0,7.09,0.0,0.0,0,0,1,5.0,5,63.48,ai
35,0.1714,23.76,0.0,0.0,1,0,3,3,0,0,0,29.0,29,0.0,2.02,0.6786,0.0,6,0,1,7.0,7,50.03,ai
46,0.1304,38.17,0.0217,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
44,0.2273,31.85,0.0,0.3235,0,0,2,3,0,1,0,0.0,0,0.0,6.0,0.25,0.0,1,0,1,0.0,0,86.04,ai
25,0.24,24.42,0.0,0.3684,0,0,1,0,0,2,0,0.0,0,0.0,5.38,0.25,0.0,0,0,1,0.0,0,100.0,ai
26,0.2308,23.15,0.0,0.3,1,0,1,1,0,0,0,20.0,20,0.0,6.35,0.0,0.0,1,0,1,3.0,3,90.01,ai
63,0.2222,28.04,0.0,0.2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
33,0.2121,20.08,0.0,0.1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
46,0.1739,28.13,0.0217,0.2105,4,1,0,5,0,0,0,8.25,15,0.0,5.1,0.0,0.0,0,0,1,2.6,6,81.0,ai
19,0.2105,32.0,0.0,0.0667,0,1,1,0,0,3,0,0.0,0,0.0,6.67,0.0,0.0,0,0,1,1.0,1,100.0,ai
16,0.1875,31.54,0.0,0.2308,1,0,0,1,0,0,0,8.0,8,0.0,2.64,0.0,0.0,0,0,1,1.0,1,99.68,ai
15,0.0667,30.86,0.0,0.0,2,0,2,1,0,0,0,7.0,10,0.0,3.94,0.2,0.0,0,0,1,2.5,4,60.92,ai
20,0.2,31.44,0.0,0.25,1,0,0,1,0,2,0,4.0,4,0.0,3.5,0.2,0.0,0,0,1,1.0,1,98.66,ai
25,0.24,18.63,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
23,0.3043,39.44,0.087,0.0,0,0,0,0,0,4,0,0.0,0,0.0,6.67,0.0,0.0,3,0,1,0.0,0,64.7,ai
16,0.25,21.08,0.0,0.0,5,1,0,0,0,0,0,2.2,3,0.0,3.8,0.0,0.0,0,0,1,1.17,2,100.0,ai
26,0.1538,30.41,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
32,0.1562,24.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
21,0.1905,33.41,0.0,0.2353,0,0,0,0,0,2,0,0.0,0,0.0,5.33,0.0,0.0,3,0,1,0.0,0,100.0,ai
20,0.2,29.25,0.0,0.125,1,0,2,3,0,0,0,16.0,16,0.0,3.64,0.2727,0.0,3,0,1,7.0,7,86.11,ai
23,0.1304,23.55,0.0,0.0,1,0,3,1,0,0,0,20.0,20,0.0,3.66,0.4211,0.0,0,0,1,6.0,6,56.4,ai
31,0.1935,26.96,0.0,0.28,0,0,0,2,0,2,0,0.0,0,0.0,6.09,0.0,0.0,20,0,1,0.0,0,95.85,ai
18,0.2222,36.14,0.0,0.3571,0,0,1,1,0,2,0,0.0,0,0.0,6.5,0.0,0.0,0,0,1,0.0,0,97.85,ai
16,0.0625,25.4,0.0,0.2667,1,0,0,1,0,0,0,10.0,10,0.0,7.21,0.0,0.0,3,0,1,2.0,2,92.99,ai
40,0.175,32.73,0.0,0.1515,4,0,0,1,0,2,0,4.5,5,0.0,4.56,0.0,0.0,0,0,1,1.0,1,84.61,ai
51,0.1176,48.4,0.1569,0.0667,3,1,1,6,1,5,0,11.33,28,0.0,7.22,0.1711,0.0,0,0,1,7.0,18,62.48,ai
20,0.35,43.77,0.05,0.0,1,0,0,0,0,1,0,11.0,11,0.0,7.97,0.0,0.0,5,0,1,1.0,1,63.13,ai
39,0.0769,29.53,0.0,0.25,2,1,0,1,0,2,0,13.0,15,0.0,3.07,0.0244,0.0,16,0,1,1.33,2,86.3,ai
22,0.2727,31.69,0.0,0.375,0,0,0,0,0,3,0,0.0,0,0.0,6.1,0.1905,0.0,1,0,1,0.0,0,100.0,ai
24,0.2083,33.21,0.0417,0.3158,0,0,0,0,0,4,0,0.0,0,0.0,6.19,0.1538,0.0,2,0,1,0.0,0,100.0,ai
16,0.25,30.25,0.0,0.3333,0,0,0,0,0,2,0,0.0,0,0.0,4.0,0.3636,0.0,6,0,1,0.0,0,100.0,ai
23,0.2609,29.06,0.0,0.3529,1,0,2,0,0,0,0,19.0,19,0.0,4.72,0.2222,0.0,0,0,1,3.0,3,100.0,ai
20,0.15,20.76,0.0,0.0588,2,0,2,3,0,0,0,7.5,9,0.0,3.24,0.2941,0.0,1,0,1,3.5,4,76.07,ai
27,0.1111,30.33,0.037,0.0833,3,1,0,2,0,0,0,6.67,9,0.0,4.21,0.0,0.0,1,0,1,2.0,3,83.22,ai
26,0.0769,31.08,0.0,0.0,1,0,3,3,0,0,0,26.0,26,0.0,3.32,0.5161,0.0,0,0,1,9.0,9,51.21,ai
63,0.2381,26.6,0.0,0.25,12,3,0,1,0,2,0,3.0,3,0.0,4.73,0.0,0.0,0,0,1,1.2,2,86.64,ai
16,0.25,32.17,0.0,0.3333,0,0,0,1,0,1,0,0.0,0,0.0,6.5,0.0,0.0,0,0,1,0.0,0,100.0,ai
17,0.2353,27.54,0.0,0.2308,0,0,1,0,0,2,0,0.0,0,0.0,5.13,0.0,0.0,0,0,1,0.0,0,100.0,ai
35,0.2571,40.35,0.0286,0.1538,1,0,2,0,0,2,0,12.0,12,0.0,9.0,0.0625,0.0,2,0,1,1.0,1,85.97,ai
24,0.2917,31.53,0.0417,0.3529,0,0,0,0,0,4,0,0.0,0,0.0,5.86,0.1905,0.0,1,0,1,0.0,0,100.0,ai
376,0.2021,39.5,0.0293,0.0833,40,16,3,26,3,7,0,5.72,36,0.1,4.56,0.2381,0.0,10,0,1,2.16,13,42.62,ai
22,0.1364,39.37,0.0,0.2632,1,0,0,2,0,2,0,12.0,12,0.0,11.71,0.0,0.0,0,0,1,3.0,3,94.68,ai
15,0.2667,24.82,0.0,0.2727,1,0,1,1,0,0,0,12.0,12,0.0,2.8,0.3,0.0,4,0,1,3.0,3,100.0,ai
17,0.2941,30.42,0.0,0.25,1,0,1,0,0,2,0,12.0,12,0.0,7.25,0.0,0.0,0,0,1,2.0,2,100.0,ai
24,0.0417,25.61,0.0,0.0435,1,0,2,4,0,0,0,19.0,19,0.0,7.42,0.0,0.0,0,0,1,7.0,7,74.44,ai
23,0.2174,32.67,0.0,0.1667,0,0,1,2,0,3,0,0.0,0,0.0,8.89,0.0,0.0,2,0,1,0.0,0,85.39,ai
109,0.156,24.17,0.0092,0.0,9,0,5,19,0,2,0,10.0,26,0.0,4.93,0.1045,0.0,1,0,1,4.0,11,47.08,ai
18,0.0556,27.18,0.0,0.0,2,0,3,1,0,0,0,8.5,12,0.0,5.42,0.5161,0.0,0,0,1,4.0,6,57.01,ai
32,0.125,32.71,0.0,0.25,1,0,3,3,0,0,0,32.0,32,0.0,5.22,0.0,0.0,0,0,1,8.0,8,84.72,ai
19,0.1579,26.0,0.0,0.25,0,0,0,0,0,0,0,0.0,0,0.0,1.73,0.6364,0.0,0,0,1,0.0,0,93.09,ai
29,0.2414,29.27,0.0,0.2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
41,0.0732,40.58,0.0732,0.1842,1,0,4,2,0,5,0,28.0,28,0.0,8.59,0.1475,0.0,0,0,1,12.0,12,78.94,ai
37,0.1351,34.34,0.0,0.5,2,0,2,1,0,0,0,13.0,17,0.0,3.44,0.4444,0.0,0,0,1,3.0,5,83.31,ai
20,0.3,34.0,0.0,0.2857,1,0,1,1,0,2,0,16.0,16,0.0,9.0,0.0,0.0,0,0,1,3.0,3,100.0,ai
17,0.1176,33.8,0.0,0.1333,3,1,0,1,0,0,0,4.67,8,0.0,3.73,0.0,0.0,0,0,1,1.5,2,87.92,ai
36,0.0278,13.94,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
37,0.2432,29.32,0.0,0.2143,3,0,1,0,0,2,0,3.0,5,0.0,3.5,0.3824,0.0,8,0,1,1.33,2,79.27,ai
26,0.1923,29.52,0.0,0.2381,1,0,3,1,0,0,0,22.0,22,0.0,7.37,0.0,0.0,1,0,1,5.0,5,89.66,ai
17,0.2353,27.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
17,0.1176,29.47,0.0,0.0,1,0,0,4,0,0,0,15.0,15,0.0,5.62,0.0,0.0,0,0,1,5.0,5,60.13,ai
22,0.2273,32.94,0.0,0.2353,0,0,0,0,0,2,0,0.0,0,0.0,5.56,0.0,0.0,4,0,1,0.0,0,100.0,ai
69,0.1159,37.93,0.0435,0.082,4,0,2,5,0,4,0,6.25,16,0.0,8.26,0.025,0.0,0,0,1,2.0,3,66.09,ai
49,0.2245,31.47,0.0408,0.2895,0,0,1,0,0,4,0,0.0,0,0.0,4.55,0.2537,0.0,4,0,1,0.0,0,82.37,ai
19,0.1579,21.19,0.0,0.0,2,0,2,3,0,0,0,6.5,7,0.0,4.61,0.2778,0.0,4,0,1,3.5,4,60.07,ai
22,0.1818,32.22,0.0,0.0556,1,0,0,2,0,3,0,8.0,8,0.0,8.91,0.0,0.0,0,0,1,2.0,2,78.69,ai
18,0.1667,23.93,0.0,0.0,4,1,0,2,0,0,0,3.5,5,0.0,4.0,0.0,0.0,0,0,1,1.6,2,63.94,ai
16,0.125,34.5,0.0,0.2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
20,0.1,23.28,0.0,0.0,1,0,1,1,0,1,0,16.0,16,0.0,5.76,0.0588,0.0,0,0,1,3.0,3,60.47,ai
15,0.0667,23.71,0.0,0.1429,1,0,1,1,0,0,0,15.0,15,0.0,4.0,0.25,0.0,0,0,1,3.0,3,91.33,ai
49,0.3061,28.24,0.0,0.0588,3,0,6,6,0,0,0,15.0,20,0.0,5.02,0.0,0.0,6,0,1,5.33,7,64.07,ai
36,0.2222,31.64,0.0,0.0714,2,0,0,2,0,4,0,11.5,14,0.0,5.9,0.0,0.0,0,0,1,2.0,3,73.77,ai
17,0.1765,33.0,0.0588,0.3571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
17,0.2353,49.0,0.0588,0.3077,0,0,1,1,0,1,0,0.0,0,0.0,8.38,0.0,0.0,1,0,1,0.0,0,100.0,ai
19,0.1053,23.53,0.0,0.0,2,0,1,3,0,0,0,6.0,7,0.0,5.67,0.2857,0.0,2,0,1,2.5,3,59.25,ai
22,0.2273,28.06,0.0,0.1765,0,0,1,1,0,2,0,0.0,0,0.0,6.7,0.087,0.0,0,0,1,0.0,0,100.0,ai
15,0.2,31.0,0.0,0.0,1,0,1,1,0,2,0,10.0,10,0.0,5.16,0.0,0.0,0,0,1,4.0,4,65.9,ai
19,0.2632,32.64,0.0,0.2857,0,0,0,0,0,2,0,0.0,0,0.0,4.44,0.125,0.0,0,0,1,0.0,0,100.0,ai
33,0.2121,31.42,0.0,0.2308,1,0,1,1,0,0,0,24.0,24,0.0,4.89,0.3429,0.0,12,0,1,4.0,4,84.01,ai
23,0.2174,20.17,0.0,0.2778,0,0,1,0,0,1,0,0.0,0,0.0,5.67,0.0,0.0,0,0,1,0.0,0,100.0,ai
17,0.1176,23.4,0.0588,0.0,1,0,1,2,0,0,0,9.0,9,0.0,2.93,0.5714,0.0,0,0,1,3.0,3,87.55,ai
38,0.2368,30.97,0.0263,0.2759,0,0,0,0,0,8,0,0.0,0,0.0,6.31,0.1143,0.0,1,0,1,0.0,0,93.95,ai
15,0.2,26.83,0.0,0.1667,0,0,1,1,0,0,0,0.0,0,0.0,7.5,0.0,0.0,3,0,1,0.0,0,89.96,ai
20,0.2,35.62,0.0,0.25,0,0,0,0,0,3,0,0.0,0,0.0,4.0,0.2105,0.0,11,0,1,0.0,0,100.0,ai
19,0.1579,21.88,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
30,0.2333,30.13,0.0333,0.1304,5,2,0,0,0,0,0,2.4,4,0.0,5.04,0.0,0.0,2,0,1,1.29,2,79.83,ai
51,0.1569,22.88,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
16,0.125,26.64,0.0,0.0,1,0,2,2,0,0,0,14.0,14,0.0,8.75,0.0625,0.0,2,0,1,5.0,5,62.32,ai
19,0.2105,25.47,0.0,0.0,1,0,1,1,0,2,0,10.0,10,0.0,5.41,0.1176,0.0,0,0,1,2.0,2,63.31,ai
17,0.2941,37.33,0.0,0.4167,1,0,0,0,0,0,0,17.0,17,0.0,13.94,0.0,0.0,0,0,1,1.0,1,100.0,ai
25,0.16,25.52,0.0,0.0,2,0,2,6,0,0,0,11.0,13,0.0,4.72,0.72,0.0,5,0,1,6.0,8,52.61,ai
18,0.2222,31.64,0.0,0.0,1,0,1,0,0,0,0,18.0,18,0.0,7.25,0.125,0.0,1,0,1,2.0,2,58.76,ai
15,0.0667,28.86,0.0,0.0,1,0,2,2,0,0,0,15.0,15,0.0,8.95,0.0,0.0,0,0,1,5.0,5,64.14,ai
25,0.16,19.05,0.0,0.0,0,0,0,0,0,1,0,0.0,0,0.0,6.3,0.0,0.0,0,0,1,0.0,0,77.88,ai
20,0.2,30.62,0.0,0.25,3,1,0,1,0,1,0,3.33,6,0.0,6.62,0.0,0.0,0,0,1,1.5,2,98.26,ai
27,0.1111,21.75,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai
15,0.1333,31.62,0.0,0.3077,1,0,2,1,0,0,0,15.0,15,0.0,7.0,0.0,0.0,0,0,1,4.0,4,99.03,ai
15,0.2,21.17,0.0,0.0,4,1,0,1,0,0,0,2.75,5,0.0,3.7,0.0,0.0,0,0,1,1.4,2,70.91,ai
20,0.2,37.19,0.05,0.3125,1,0,1,1,0,0,0,20.0,20,0.0,8.47,0.0526,0.0,1,0,1,4.0,4,95.63,ai
17,0.1176,23.33,0.0,0.0,2,0,1,2,0,0,0,6.5,8,0.0,1.86,0.8286,0.0,0,0,1,2.0,3,61.92,ai
15,0.2,27.08,0.0,0.0,1,0,1,2,0,1,0,9.0,9,0.0,3.0,0.6471,0.0,1,0,1,3.0,3,61.98,ai
20,0.1,27.39,0.0,0.0,1,0,2,3,0,0,0,20.0,20,0.0,10.46,0.0,0.0,3,0,1,6.0,6,61.16,ai
